areaacres,areasqkm,states,huc8,name,globalid,shape_Length,shape_Area,EXTERNAL_PERMIT_NMBR,FACILITY_NAME,LOCATION_ADDRESS,CITY,STATE_CODE,ZIP,FAC_COUNTY_NAME,PERMIT_NAME,FACILITY_TYPE_CODE,FACILITY_TYPE_DESC,PERMIT_TYPE_CODE,PERMIT_STATUS_CODE,PERMIT_TYPE_DESC,PERMIT_STATUS_DESC,SIC_CODES,SIC_DESCRIPTIONS,TOTAL_DESIGN_FLOW_NMBR,NAICS_CODES,FAC_FEDERAL_AGENCY_NAME,CWP_CURRENT_SNC_STATUS,CWP_CURRENT_VIOL,CWA_CURRENT_STATUS,CWP_DATE_LAST_INSPECTION,DATE_LAST_FORMAL_EA,DMR_POUNDS,LIM_POLLUTANT,FAC_INDIAN_SPATIAL_FLG,FAC_DERIVED_TRIBES,PERMIT_EFFECTIVE_DATE,PERMIT_EXPIRATION_DATE,PERMIT_TERMINATION_DATE,PERMIT_COMPONENTS,PERM_FEATURE_NMBR,MAJOR_MINOR_FLAG,STATE_WATER_BODY_NAME,LATITUDE83,LONGITUDE83,SUB_TYPE_DESC,LATLONG_TYPE
424583.62,1718.23,"MA,VT",01080203,Deerfield River,{1CA7B924-980D-42B3-A787-B7E7C82B809C},2.641927638,0.188908669,MAR053304,"TREW STONE, LLC",901 RIVER ROAD,DEERFIELD,MA,01375,FRANKLIN,"TREW STONE, LLC",COR,Corporation,GPC,EFF,General Permit Covered Facility,Effective,5171 1429 2951,Asphalt Paving Mixtures And Blocks; Crushed And Broken Stone; Petroleum Bulk Stations & Terminals,,,,,No,No Violation Identified,,,,,N,,07/25/2021,02/28/2026,,Industrial Stormwater,001,Minor,Deerfield River,42.5668,-72.5801,EXTERNAL OUTFALL,Permitted Feature
424583.62,1718.23,"MA,VT",01080203,Deerfield River,{1CA7B924-980D-42B3-A787-B7E7C82B809C},2.641927638,0.188908669,MAR053304,"TREW STONE, LLC",901 RIVER ROAD,DEERFIELD,MA,01375,FRANKLIN,"TREW STONE, LLC",COR,Corporation,GPC,EFF,General Permit Covered Facility,Effective,5171 1429 2951,Asphalt Paving Mixtures And Blocks; Crushed And Broken Stone; Petroleum Bulk Stations & Terminals,,,,,No,No Violation Identified,,,,,N,,07/25/2021,02/28/2026,,Industrial Stormwater,002,Minor,Deerfield River,42.5654,-72.5897,EXTERNAL OUTFALL,Permitted Feature
424583.62,1718.23,"MA,VT",01080203,Deerfield River,{1CA7B924-980D-42B3-A787-B7E7C82B809C},2.641927638,0.188908669,MAR053304,"TREW STONE, LLC",901 RIVER ROAD,DEERFIELD,MA,01375,FRANKLIN,"TREW STONE, LLC",COR,Corporation,GPC,EFF,General Permit Covered Facility,Effective,5171 1429 2951,Asphalt Paving Mixtures And Blocks; Crushed And Broken Stone; Petroleum Bulk Stations & Terminals,,,,,No,No Violation Identified,,,,,N,,07/25/2021,02/28/2026,,Industrial Stormwater,003,Minor,Deerfield River,42.5675,-72.5904,EXTERNAL OUTFALL,Permitted Feature
424583.62,1718.23,"MA,VT",01080203,Deerfield River,{1CA7B924-980D-42B3-A787-B7E7C82B809C},2.641927638,0.188908669,MAR053304,"TREW STONE, LLC",901 RIVER ROAD,DEERFIELD,MA,01375,FRANKLIN,"TREW STONE, LLC",COR,Corporation,GPC,EFF,General Permit Covered Facility,Effective,5171 1429 2951,Asphalt Paving Mixtures And Blocks; Crushed And Broken Stone; Petroleum Bulk Stations & Terminals,,,,,No,No Violation Identified,,,,,N,,07/25/2021,02/28/2026,,Industrial Stormwater,004,Minor,Deerfield River,42.5689,-72.5829,EXTERNAL OUTFALL,Permitted Feature
424583.62,1718.23,"MA,VT",01080203,Deerfield River,{1CA7B924-980D-42B3-A787-B7E7C82B809C},2.641927638,0.188908669,MAR053304,"TREW STONE, LLC",901 RIVER ROAD,DEERFIELD,MA,01375,FRANKLIN,"TREW STONE, LLC",COR,Corporation,GPC,EFF,General Permit Covered Facility,Effective,5171 1429 2951,Asphalt Paving Mixtures And Blocks; Crushed And Broken Stone; Petroleum Bulk Stations & Terminals,,,,,No,No Violation Identified,,,,,N,,07/25/2021,02/28/2026,,Industrial Stormwater,005,Minor,Deerfield River,42.5693,-72.5885,EXTERNAL OUTFALL,Permitted Feature
424583.62,1718.23,"MA,VT",01080203,Deerfield River,{1CA7B924-980D-42B3-A787-B7E7C82B809C},2.641927638,0.188908669,MAR053304,"TREW STONE, LLC",901 RIVER ROAD,DEERFIELD,MA,01375,FRANKLIN,"TREW STONE, LLC",COR,Corporation,GPC,EFF,General Permit Covered Facility,Effective,5171 1429 2951,Asphalt Paving Mixtures And Blocks; Crushed And Broken Stone; Petroleum Bulk Stations & Terminals,,,,,No,No Violation Identified,,,,,N,,07/25/2021,02/28/2026,,Industrial Stormwater,007,Minor,Deerfield River,42.5661,-72.5801,EXTERNAL OUTFALL,Permitted Feature
424583.62,1718.23,"MA,VT",01080203,Deerfield River,{1CA7B924-980D-42B3-A787-B7E7C82B809C},2.641927638,0.188908669,MAR053304,"TREW STONE, LLC",901 RIVER ROAD,DEERFIELD,MA,01375,FRANKLIN,"TREW STONE, LLC",COR,Corporation,GPC,EFF,General Permit Covered Facility,Effective,5171 1429 2951,Asphalt Paving Mixtures And Blocks; Crushed And Broken Stone; Petroleum Bulk Stations & Terminals,,,,,No,No Violation Identified,,,,,N,,07/25/2021,02/28/2026,,Industrial Stormwater,008,Minor,Deerfield River,42.5661,-72.5803,EXTERNAL OUTFALL,Permitted Feature
424583.62,1718.23,"MA,VT",01080203,Deerfield River,{1CA7B924-980D-42B3-A787-B7E7C82B809C},2.641927638,0.188908669,MAR053304,"TREW STONE, LLC",901 RIVER ROAD,DEERFIELD,MA,01375,FRANKLIN,"TREW STONE, LLC",COR,Corporation,GPC,EFF,General Permit Covered Facility,Effective,5171 1429 2951,Asphalt Paving Mixtures And Blocks; Crushed And Broken Stone; Petroleum Bulk Stations & Terminals,,,,,No,No Violation Identified,,,,,N,,07/25/2021,02/28/2026,,Industrial Stormwater,009,Minor,Deerfield River,42.5691,-72.5887,EXTERNAL OUTFALL,Permitted Feature
424583.62,1718.23,"MA,VT",01080203,Deerfield River,{1CA7B924-980D-42B3-A787-B7E7C82B809C},2.641927638,0.188908669,MAR053304,"TREW STONE, LLC",901 RIVER ROAD,DEERFIELD,MA,01375,FRANKLIN,"TREW STONE, LLC",COR,Corporation,GPC,EFF,General Permit Covered Facility,Effective,5171 1429 2951,Asphalt Paving Mixtures And Blocks; Crushed And Broken Stone; Petroleum Bulk Stations & Terminals,,,,,No,No Violation Identified,,,,,N,,07/25/2021,02/28/2026,,Industrial Stormwater,010,Minor,Deerfield River,42.5683,-72.5898,EXTERNAL OUTFALL,Permitted Feature
424583.62,1718.23,"MA,VT",01080203,Deerfield River,{1CA7B924-980D-42B3-A787-B7E7C82B809C},2.641927638,0.188908669,MAR053530,BARNHARDT MANUFACTURING COMPANY,247 MAIN ROAD,COLRAIN,MA,01340,FRANKLIN,BARNHARDT MANUFACTURING,POF,Privately Owned Facility,GPC,EFF,General Permit Covered Facility,Effective,2261,"Finishing Plants, Cotton",,,,,No,No Violation Identified,10/16/2019,,,,N,,04/07/2021,02/28/2026,,Industrial Stormwater,002,Minor,NORTH RIVER,42.65608,-72.715025,EXTERNAL OUTFALL,Permitted Feature
424583.62,1718.23,"MA,VT",01080203,Deerfield River,{1CA7B924-980D-42B3-A787-B7E7C82B809C},2.641927638,0.188908669,MAR053530,BARNHARDT MANUFACTURING COMPANY,247 MAIN ROAD,COLRAIN,MA,01340,FRANKLIN,BARNHARDT MANUFACTURING,POF,Privately Owned Facility,GPC,EFF,General Permit Covered Facility,Effective,2261,"Finishing Plants, Cotton",,,,,No,No Violation Identified,10/16/2019,,,,N,,04/07/2021,02/28/2026,,Industrial Stormwater,003,Minor,NORTH RIVER,42.655591,-72.715084,EXTERNAL OUTFALL,Permitted Feature
424583.62,1718.23,"MA,VT",01080203,Deerfield River,{1CA7B924-980D-42B3-A787-B7E7C82B809C},2.641927638,0.188908669,MAR053530,BARNHARDT MANUFACTURING COMPANY,247 MAIN ROAD,COLRAIN,MA,01340,FRANKLIN,BARNHARDT MANUFACTURING,POF,Privately Owned Facility,GPC,EFF,General Permit Covered Facility,Effective,2261,"Finishing Plants, Cotton",,,,,No,No Violation Identified,10/16/2019,,,,N,,04/07/2021,02/28/2026,,Industrial Stormwater,004,Minor,NORTH RIVER,42.655591,-72.715084,EXTERNAL OUTFALL,Permitted Feature
424583.62,1718.23,"MA,VT",01080203,Deerfield River,{1CA7B924-980D-42B3-A787-B7E7C82B809C},2.641927638,0.188908669,MAR053530,BARNHARDT MANUFACTURING COMPANY,247 MAIN ROAD,COLRAIN,MA,01340,FRANKLIN,BARNHARDT MANUFACTURING,POF,Privately Owned Facility,GPC,EFF,General Permit Covered Facility,Effective,2261,"Finishing Plants, Cotton",,,,,No,No Violation Identified,10/16/2019,,,,N,,04/07/2021,02/28/2026,,Industrial Stormwater,005,Minor,NORTH RIVER,42.655227,-72.715034,EXTERNAL OUTFALL,Permitted Feature
424583.62,1718.23,"MA,VT",01080203,Deerfield River,{1CA7B924-980D-42B3-A787-B7E7C82B809C},2.641927638,0.188908669,MAR053530,BARNHARDT MANUFACTURING COMPANY,247 MAIN ROAD,COLRAIN,MA,01340,FRANKLIN,BARNHARDT MANUFACTURING,POF,Privately Owned Facility,GPC,EFF,General Permit Covered Facility,Effective,2261,"Finishing Plants, Cotton",,,,,No,No Violation Identified,10/16/2019,,,,N,,04/07/2021,02/28/2026,,Industrial Stormwater,006,Minor,NORTH RIVER,42.65461,-72.715809,EXTERNAL OUTFALL,Permitted Feature
424583.62,1718.23,"MA,VT",01080203,Deerfield River,{1CA7B924-980D-42B3-A787-B7E7C82B809C},2.641927638,0.188908669,MAR053530,BARNHARDT MANUFACTURING COMPANY,247 MAIN ROAD,COLRAIN,MA,01340,FRANKLIN,BARNHARDT MANUFACTURING,POF,Privately Owned Facility,GPC,EFF,General Permit Covered Facility,Effective,2261,"Finishing Plants, Cotton",,,,,No,No Violation Identified,10/16/2019,,,,N,,04/07/2021,02/28/2026,,Industrial Stormwater,007,Minor,NORTH RIVER,42.656101,-72.715045,EXTERNAL OUTFALL,Permitted Feature
424583.62,1718.23,"MA,VT",01080203,Deerfield River,{1CA7B924-980D-42B3-A787-B7E7C82B809C},2.641927638,0.188908669,MAR05J01F,CITY OF GREENFIELD WATER POLLUTION CONTROL,384 DEERFIELD STREET,GREENFIELD,MA,01301,,City of Greenfield DPW,,,GPC,EFF,General Permit Covered Facility,Effective,,,,,,Failure to Report DMR - Not Received,Yes,Significant/Category I Noncompliance,,,,,N,,04/03/2021,02/28/2026,,,001,Minor,GREEN RIVER,42.569947,-72.601026,EXTERNAL OUTFALL,Permitted Feature
424583.62,1718.23,"MA,VT",01080203,Deerfield River,{1CA7B924-980D-42B3-A787-B7E7C82B809C},2.641927638,0.188908669,MAR10002L,DEERFIELD MA - BRIDGE REPLACEMENT MCCLELLAND FARM RD OVER PAN AM RAILROAD,MCCLELLAND FARM RD,DEERFIELD,MA,01342,FRANKLIN COUNTY,MASSDOT D2,,,GPC,EFF,General Permit Covered Facility,Effective,,,,,,,No,No Violation Identified,,,,,N,,03/30/2017,02/15/2022,,,,Minor,DEERFIELD RIVER,42.572,-72.5761,,Facility
424583.62,1718.23,"MA,VT",01080203,Deerfield River,{1CA7B924-980D-42B3-A787-B7E7C82B809C},2.641927638,0.188908669,MAR10007U,BRIDGE AND CULVERT REPLACEMENTS NOS. C-18-028 & C-18-048 JACKSONVILLE ROAD (ROUT,N/A,COLRAIN,MA,01340,FRANKLIN COUNTY,E.T. & L. Corp,,,GPC,EFF,General Permit Covered Facility,Effective,,,,,,,No,No Violation Identified,,,,,N,,05/03/2017,02/15/2022,,Construction Stormwater,,Minor,"EAST BRANCH, NORTH RIVER",42.6751,-72.6963,,Facility
424583.62,1718.23,"MA,VT",01080203,Deerfield River,{1CA7B924-980D-42B3-A787-B7E7C82B809C},2.641927638,0.188908669,MAR10008C,INTERSECTION IMPROVEMENTS AND RELATED WORK ROUTE 2,INTERSECTION OF ROUTE 2 AND COLRAIN-SHELBURNE ROAD,SHELBURNE,MA,01370,FRANKLIN COUNTY,"Baltazar Contractors, Inc.",,,GPC,TRM,General Permit Covered Facility,Terminated,,,,,,,No,Terminated Permit,,,,,N,,05/05/2017,02/15/2022,02/16/2018,Construction Stormwater,,Minor,ALLEN BROOK,42.61,-72.6714,,Facility
424583.62,1718.23,"MA,VT",01080203,Deerfield River,{1CA7B924-980D-42B3-A787-B7E7C82B809C},2.641927638,0.188908669,MAR1000EC,COLRAIN-JACKSONVILLE RD BRIDGE (606551),JACKSONVILLE ROAD,COLRAIN,MA,01340,,Massachusetts Department of Transportation,,,GPC,TRM,General Permit Covered Facility,Terminated,,,,,,,No,Terminated Permit,,,,,N,,05/24/2017,02/15/2022,03/14/2019,Construction Stormwater,,Minor,EAST BRANCH NORTH RIVER,42.6751,-72.6963,,Facility
424583.62,1718.23,"MA,VT",01080203,Deerfield River,{1CA7B924-980D-42B3-A787-B7E7C82B809C},2.641927638,0.188908669,MAR1000ED,SHELBURNE - INTERSECTION IMPROVEMENTS,SHELBURNE - ROUTE 2 @ SHELBURNE-COLRAIN ROAD,SHELBURNE,MA,01370,,Massachusetts Department of Transportation,,,GPC,TRM,General Permit Covered Facility,Terminated,,,,,,,No,Terminated Permit,,,,,N,,05/24/2017,02/15/2022,12/06/2018,Construction Stormwater,,Minor,ALLEN BROOK,42.61,-72.6714,,Facility
424583.62,1718.23,"MA,VT",01080203,Deerfield River,{1CA7B924-980D-42B3-A787-B7E7C82B809C},2.641927638,0.188908669,MAR1000EE,I-91 OVER DEERFIELD RIVER & STILLWATER & LOWER ROADS,I-91 & STILLWATER STREET & LOWER RD,DEERFIELD,MA,01342,FRANKLIN COUNTY,J.F. White Contrcting Company,,,GPC,TRM,General Permit Covered Facility,Terminated,,,,,,,No,Terminated Permit,,,,,N,,05/25/2017,02/15/2022,10/15/2018,Construction Stormwater,,Minor,DEERFIELD RIVER,42.5228,-72.6258,,Facility
424583.62,1718.23,"MA,VT",01080203,Deerfield River,{1CA7B924-980D-42B3-A787-B7E7C82B809C},2.641927638,0.188908669,MAR1000FA,2 BRIDGES REPLACEMENT I-91 OVER DEERFIELD RIVER AND STILLWATER AND LOWER ROADS,"I-91 OVER DEERFIELD RIVER, STILLWATER & LOWER RD",DEERFIELD,MA,01342,FRANKLIN COUNTY,MASSDOT D2,,,GPC,EFF,General Permit Covered Facility,Effective,,,,,,,No,No Violation Identified,,,,,N,,05/25/2017,02/15/2022,,Construction Stormwater,,Minor,DEERFIELD RIVER,42.5222,-72.6262,,Facility
424583.62,1718.23,"MA,VT",01080203,Deerfield River,{1CA7B924-980D-42B3-A787-B7E7C82B809C},2.641927638,0.188908669,MAR1001HK,SHELBURNE - BARDWELL FERRY RD BRIDGE-607548,BARDWELL FERRY RD,SHELBURNE,MA,01370,,"MassDOT, Highway Division",,,GPC,TRM,General Permit Covered Facility,Terminated,,,,,,,No,Terminated Permit,,,,,N,,07/31/2018,02/15/2022,12/17/2019,Construction Stormwater,,Minor,DRAGON BROOK,42.574,-72.6807,,Facility
424583.62,1718.23,"MA,VT",01080203,Deerfield River,{1CA7B924-980D-42B3-A787-B7E7C82B809C},2.641927638,0.188908669,MAR1002IW,2 BRIDGE REPLACEMENTS (STEEL) I-91 NB & SB OVER PAN AM RAILROAD,I-91 OVER PAN AM RAILRAOD,GREENFIELD,MA,01301,,MIG Corporation,,,GPC,EFF,General Permit Covered Facility,Effective,,,,,,,No,No Violation Identified,,,,,N,,03/09/2020,02/15/2022,,Construction Stormwater,,Minor,"CHERRY RUM BROOK, GREEN RIVER",42.6121,-72.6031,,Facility
424583.62,1718.23,"MA,VT",01080203,Deerfield River,{1CA7B924-980D-42B3-A787-B7E7C82B809C},2.641927638,0.188908669,MAR1002LE,CHARLEMONT-ROUTE 2,ROUTE 2,CHARLEMONT,MA,01339,,"Massachusetts Department of Transportation, Highway Division",,,GPC,EFF,General Permit Covered Facility,Effective,,,,,,,No,No Violation Identified,,,,,N,,04/15/2020,02/15/2022,,Construction Stormwater,,Minor,"DEERFIELD RIVER, RICE BROOK",42.6215,-72.7767,,Facility
424583.62,1718.23,"MA,VT",01080203,Deerfield River,{1CA7B924-980D-42B3-A787-B7E7C82B809C},2.641927638,0.188908669,MAR1002MR,THE CENTER SCHOOL,741 & 743 BERNARDSTON RD,GREENFIELD,MA,01301,,"Bazin Brothers Trucking, Inc.",,,GPC,EFF,General Permit Covered Facility,Effective,,,,,,,No,No Violation Identified,,,,,N,,05/05/2020,02/15/2022,,Construction Stormwater,,Minor,MAYNARD POND,42.6211,-72.5772,,Facility
424583.62,1718.23,"MA,VT",01080203,Deerfield River,{1CA7B924-980D-42B3-A787-B7E7C82B809C},2.641927638,0.188908669,MAR1002OL,GREENFIELD MA  2 I-91 BRIDGE REPLACEMENTS OVER PAM AM RR LINES,I-91 NB AND SB OVER PAM AM RR LINES,GREENFIELD,MA,01301,,MASSDOT D2,,,GPC,EFF,General Permit Covered Facility,Effective,,,,,,,No,No Violation Identified,,,,,N,,06/05/2020,02/15/2022,,Construction Stormwater,,Minor,"CHERRY RUM BROOK, GREEN RIVER, MILL BROOK",42.6119,-72.6032,,Facility
424583.62,1718.23,"MA,VT",01080203,Deerfield River,{1CA7B924-980D-42B3-A787-B7E7C82B809C},2.641927638,0.188908669,MAR10038K,"COLRAIN, MA - ROUTE 112 INTERSECTION IMPROVEMENTS",ROUTE 112,COLRAIN,MA,01340,,"C & A Construction Co., Inc.",,,GPC,EFF,General Permit Covered Facility,Effective,,,,,,,No,No Violation Identified,,,,,N,,04/21/2021,02/15/2022,,Construction Stormwater,,Minor,"UNNAMED INTERMITTENT STREAM, UNNAMED PERENNIAL STREAM",42.6728,-72.6972,,Facility
424583.62,1718.23,"MA,VT",01080203,Deerfield River,{1CA7B924-980D-42B3-A787-B7E7C82B809C},2.641927638,0.188908669,MAR100391,COLRAIN-ROUTE 112 INTERSECTION IMPROVEMENTS (607538),ROUTE 112 AND GREENFIELD ROAD INTERSECTION,COLRAIN,MA,01340,,"Massachusetts Department of Transportation, Highway Division",,,GPC,EFF,General Permit Covered Facility,Effective,,,,,,,No,No Violation Identified,,,,,N,,04/28/2021,02/15/2022,,Construction Stormwater,,Minor,EAST BRANCH NORTH RIVER,42.6728,-72.6972,,Facility
424583.62,1718.23,"MA,VT",01080203,Deerfield River,{1CA7B924-980D-42B3-A787-B7E7C82B809C},2.641927638,0.188908669,MAR1003DB,VT-MA-0198 COLRAIN GREENFIELD ROAD,GREENFIELD ROAD,COLRAIN,MA,01340,,"Vertex Towers, LLC",,,GPC,EFF,General Permit Covered Facility,Effective,,,,,,,No,No Violation Identified,,,,,N,,06/30/2021,02/15/2022,,Construction Stormwater,,Minor,"NORTH RIVER, TRIBUTARY OF JOHNSON BROOK",42.6725,-72.685,,Facility
424583.62,1718.23,"MA,VT",01080203,Deerfield River,{1CA7B924-980D-42B3-A787-B7E7C82B809C},2.641927638,0.188908669,MAR1003DV,"2021.01 CLAYTON: GREENFIELD, MA - MARIJUANA CULTIVATOR FOR GREENFIELD GREENERY",493 LEYDEN ROAD,GREENFIELD,MA,01301,,Clayton D. Davenport Trucking Inc.,,,GPC,EFF,General Permit Covered Facility,Effective,,,,,,,No,No Violation Identified,,,,,N,,07/08/2021,02/15/2022,,Construction Stormwater,,Minor,"GLEN BROOK, GREEN RIVER, MCCARD BROOK",42.6331,-72.6008,,Facility
424583.62,1718.23,"MA,VT",01080203,Deerfield River,{1CA7B924-980D-42B3-A787-B7E7C82B809C},2.641927638,0.188908669,VT0101044,WHITINGHAM - JACKSONVILLE,930 VT ROUTE 112,JACKSONVILLE,VT,05342,WINDHAM COUNTY,Town of Whitingham,MWD,Municipal or Water District,NPD,EXP,NPDES Individual Permit,Expired,,,,221320,,,Yes,Violation Identified,03/05/2020,,3096,"BOD, 5-day, 20 deg. C;BOD, 5-day, percent removal;E. coli, thermotol, MF, MTEC;Flow, in conduit or thru treatment plant;Nitrite + Nitrate total [as N];Nitrogen, Kjeldahl, total [as N];Nitrogen, ammonia total [as N];Nitrogen, total [as N];Phosphorus, total [as P];Solids, settleable;Solids, suspended percent removal;Solids, total suspended;pH",N,,05/01/2014,03/31/2019,,POTW,,Minor,NORTH RIVER,42.7853,-72.81453,,Facility
424583.62,1718.23,"MA,VT",01080203,Deerfield River,{1CA7B924-980D-42B3-A787-B7E7C82B809C},2.641927638,0.188908669,VT0101044,WHITINGHAM - JACKSONVILLE,930 VT ROUTE 112,JACKSONVILLE,VT,05342,WINDHAM COUNTY,Town of Whitingham,MWD,Municipal or Water District,NPD,EXP,NPDES Individual Permit,Expired,,,,221320,,,Yes,Violation Identified,03/05/2020,,,,N,,05/01/2014,03/31/2019,,POTW,001,Minor,North River,42.7853,-72.81453,EXTERNAL OUTFALL,Permitted Feature
424583.62,1718.23,"MA,VT",01080203,Deerfield River,{1CA7B924-980D-42B3-A787-B7E7C82B809C},2.641927638,0.188908669,VTS005050,MARLBORO COLLEGE NORDIC TRAIL IMPROVEMENTS AND MUSIC BUILDING PROJECT,2582 SOUTH ROAD (MATHER HOUSE); PROJECT IS IN THE,MARLBORO,VT,05344,,Corporation of Marlboro College,POF,Privately Owned Facility,NPD,EFF,NPDES Individual Permit,Effective,,,,,,,No,No Violation Identified,,,,,N,,06/18/2020,06/17/2025,,,,Minor,12-DEERFIELD,42.839351,-72.732182,,Facility
424583.62,1718.23,"MA,VT",01080203,Deerfield River,{1CA7B924-980D-42B3-A787-B7E7C82B809C},2.641927638,0.188908669,VTS006490,DVSJ TRAIL OLD STAGE RD-HIGLEY HILL RD,OLD STAGE ROAD AND HIGLEY HILL ROAD,WILMINGTON,VT,05363,,William Hallahan,POF,Privately Owned Facility,GPC,EFF,General Permit Covered Facility,Effective,,,,,,,No,No Violation Identified,,,,,N,,02/25/2021,02/24/2026,,Construction Stormwater,,Minor,,42.88568,-72.80846,,Facility
424583.62,1718.23,"MA,VT",01080203,Deerfield River,{1CA7B924-980D-42B3-A787-B7E7C82B809C},2.641927638,0.188908669,MA0101281,WEST FITCHBURG WWTF,101 PRINCETON RD,FITCHBURG,MA,01420,WORCESTER,WEST FITCHBURG W W T F,MWD,Municipal or Water District,NPD,TRM,NPDES Individual Permit,Terminated,4952,Sewerage Systems,15.3,,,,No,Terminated Permit,08/31/2010,08/21/2003,,,N,,01/01/2001,12/31/2006,04/25/2018,"POTW, Pretreatment",FAC,Major,"NASHUA RIVER, NORTH BRANCH",42.561923,-72.845629,EXTERNAL OUTFALL,Permitted Feature
424583.62,1718.23,"MA,VT",01080203,Deerfield River,{1CA7B924-980D-42B3-A787-B7E7C82B809C},2.641927638,0.188908669,MAR1001FU,KENNETH DUBUQUE MEMORIAL STATE FOREST,MIDDLE ROAD,HAWLEY,MA,01339,FRANKLIN COUNTY,The Lane Construction Corporation,,,GPC,TRM,General Permit Covered Facility,Terminated,,,,,,,No,Terminated Permit,,,,,N,,07/09/2018,02/15/2022,12/12/2018,Construction Stormwater,,Minor,"BEAVER POND, MILL BROOK, UN-NAMED TRIBUTARIES",42.5881,-72.9106,,Facility
424583.62,1718.23,"MA,VT",01080203,Deerfield River,{1CA7B924-980D-42B3-A787-B7E7C82B809C},2.641927638,0.188908669,MAR1001NW,KENNETH DEBUQUE MEMORIAL STATE FOREST,MIDDLE ROAD,HAWLEY,MA,01339,,Eurovia Atlantic Coast LLC dba Northeast Paving,,,GPC,TRM,General Permit Covered Facility,Terminated,,,,,,,No,Terminated Permit,,,,,N,,10/24/2018,02/15/2022,10/24/2019,Construction Stormwater,,Minor,"BEAVER POND, MILL BROOK, UN-NAMED TRIBUTARIES",42.5881,-72.9106,,Facility
424583.62,1718.23,"MA,VT",01080203,Deerfield River,{1CA7B924-980D-42B3-A787-B7E7C82B809C},2.641927638,0.188908669,MAR10029H,HAWLEY ROUTE 8A SLUMP REPAIR PROJECT,WEST HAWLEY ROAD - ROUTE 8A,HAWLEY,MA,01139,,"J.H. Maxymillian, Inc.",,,GPC,TRM,General Permit Covered Facility,Terminated,,,,,,,No,Terminated Permit,,,,,N,,09/23/2019,02/15/2022,04/14/2020,Construction Stormwater,,Minor,CHICKLEY RIVER,42.605,-72.9144,,Facility
424583.62,1718.23,"MA,VT",01080203,Deerfield River,{1CA7B924-980D-42B3-A787-B7E7C82B809C},2.641927638,0.188908669,NY0271438,TOMSON CONVERTER STATION,1 LILCO ROAD,EAST SHOREHAM,NY,11786,SUFFOLK,"CROSS-SOUNDS CABLE CO, LLC",POF,Privately Owned Facility,SIN,EFF,Individual State Issued Permit (Non-NPDES),Effective,4939,Combination Utilities,,,,,No,No Violation Identified,03/17/2016,,,,N,,06/01/2013,05/31/2023,,,001,Minor,GW,42.959444,-72.8675,EXTERNAL OUTFALL,Permitted Feature
424583.62,1718.23,"MA,VT",01080203,Deerfield River,{1CA7B924-980D-42B3-A787-B7E7C82B809C},2.641927638,0.188908669,NY0271438,TOMSON CONVERTER STATION,1 LILCO ROAD,EAST SHOREHAM,NY,11786,SUFFOLK,"CROSS-SOUNDS CABLE CO, LLC",POF,Privately Owned Facility,SIN,EFF,Individual State Issued Permit (Non-NPDES),Effective,4939,Combination Utilities,,,,,No,No Violation Identified,03/17/2016,,,,N,,06/01/2013,05/31/2023,,,002,Minor,GW,42.959444,-72.8675,EXTERNAL OUTFALL,Permitted Feature
424583.62,1718.23,"MA,VT",01080203,Deerfield River,{1CA7B924-980D-42B3-A787-B7E7C82B809C},2.641927638,0.188908669,VT0000809,TRANSCANADA HYDRO NORTHEAST - HARRIMAN RESERVOIR,1096 HARRIMAN STATION RD,WHITINGHAM,VT,05361,BENNINGTON,"TransCanada Hydro Northeast, Inc",COR,Corporation,NPD,EXP,NPDES Individual Permit,Expired,,,,221111,,,No,No Violation Identified,01/06/2021,,,,N,,04/01/2013,06/30/2016,,,001,Minor,Deerfield River,42.79023,-72.88895,EXTERNAL OUTFALL,Permitted Feature
424583.62,1718.23,"MA,VT",01080203,Deerfield River,{1CA7B924-980D-42B3-A787-B7E7C82B809C},2.641927638,0.188908669,VT0000809,TRANSCANADA HYDRO NORTHEAST - HARRIMAN RESERVOIR,1096 HARRIMAN STATION RD,WHITINGHAM,VT,05361,BENNINGTON,"TransCanada Hydro Northeast, Inc",COR,Corporation,NPD,EXP,NPDES Individual Permit,Expired,,,,221111,,,No,No Violation Identified,01/06/2021,,,,N,,04/01/2013,06/30/2016,,,002,Minor,Deerfield River,42.79023,-72.88895,EXTERNAL OUTFALL,Permitted Feature
424583.62,1718.23,"MA,VT",01080203,Deerfield River,{1CA7B924-980D-42B3-A787-B7E7C82B809C},2.641927638,0.188908669,VT0000809,TRANSCANADA HYDRO NORTHEAST - HARRIMAN RESERVOIR,1096 HARRIMAN STATION RD,WHITINGHAM,VT,05361,BENNINGTON,"TransCanada Hydro Northeast, Inc",COR,Corporation,NPD,EXP,NPDES Individual Permit,Expired,,,,221111,,,No,No Violation Identified,01/06/2021,,,,N,,04/01/2013,06/30/2016,,,003,Minor,Deerfield River,42.79023,-72.88895,EXTERNAL OUTFALL,Permitted Feature
