"","Year","Data Source","NPDES Permit Number","FRS ID","Facility Name","City","County","State","Major/Non-Major Status","Facility Latitude","Facility Longitude","SIC Code","4-Digit SIC Code","SIC Description","HUC 12 Code","Watershed Name","Total Pounds (lb/yr)","Load Over Limit","Total TWPE (lb-eq/yr)","TWPE Over Limit","Avg Concentration (mg/L)","Max Concentration (mg/L)","Average Flow (MGD)","Links to TRI ID","Contains Potential Outliers?","Link to DFR"
"2857",2018,"ICIS","MA0101524",1.10001e+11,"GREAT BARRINGTON WASTEWATER TREATMENT FACILITY","GREAT BARRINGTON","BERKSHIRE","MA","Major",42.18994,-73.35709,4952,4952,"SEWERAGE SYSTEMS",11000050204,"Ironwork Brook-Housatonic River",45270.36437,0,0,0,4.039011111,6.69,1.315333333,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=MA0101524&sys=ICP"
"2858",2018,"ICIS","VT0100579",1.10011e+11,"ST JOHNSBURY","ST JOHNSBURY","CALEDONIA","VT","Major",44.410639,-72.016572,NA,NA,NA,10801020403,"Water Andric-Passumpsic River",41980.13795,0,0,0,8.808333333,17.6,0.796666667,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=VT0100579&sys=ICP"
"2859",2018,"ICIS","MA0000671",1.10002e+11,"CRANE WASTEWATER TREATEMENT PLANT","DALTON","BERKSHIRE","MA","Major",42.46776,-73.18482,2621,2621,"PAPER MILLS",11000050103,"East Branch Housatonic River",39005,0,0,0,4.053250538,6.14072137,3.158333333,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=MA0000671&sys=ICP"
"2860",2018,"ICIS","MA0003697",1.10001e+11,"BARNHARDT MANUFACTURING","COLRAIN","FRANKLIN","MA","Major",42.655709,-72.714796,2269,2269,"FINISHERS OF TEXTILES, NEC",10802030302,"Taylor Brook-North River",35127.66425,0,0,0,14.33124844,31.7649528,0.333666667,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=MA0003697&sys=ICP"
"2861",2018,"ICIS","VT0000248",1.10001e+11,"FIBERMARK","BRATTLEBORO","WINDHAM","VT","Major",42.888826,-72.546158,NA,NA,NA,10801070505,"Catsbane Brook-Connecticut River",33411.79238,0,0,0,10.65,17.1,1.051666667,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=VT0000248&sys=ICP"
"2862",2018,"ICIS","MA0101257",1.10007e+11,"ORANGE WASTEWATER TREATMENT PLANT","ORANGE","FRANKLIN","MA","Major",42.59606,-72.33146,4952,4952,"SEWERAGE SYSTEMS",10802020205,"Mill Brook-Millers River",33242.19718,0,0,0,10.79608041,14.36785714,1.379083333,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=MA0101257&sys=ICP"
"2863",2018,"ICIS","NH0100200",1.10007e+11,"NEWPORT WASTEWATER TREATMENT FACILITY","NEWPORT","SULLIVAN","NH","Major",43.376645,-72.181957,4952,4952,"SEWERAGE SYSTEMS",10801060405,"Long Pond Brook-Sugar River",28994.09398,0,0,0,17.3,33,0.57,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=NH0100200&sys=ICP"
"2864",2018,"ICIS","MA0100935",1.10009e+11,"LENOX CENTER WASTEWATER TREATMENT FACILITY","LENOX","BERKSHIRE","MA","Major",42.34831,-73.24545,4952,4952,"SEWERAGE SYSTEMS",11000050104,"Sackett Brook-Housatonic River",28521.91943,0,0,0,4.603139394,9.703333333,0.742166667,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=MA0100935&sys=ICP"
"2865",2018,"ICIS","MA0100137",1.10001e+11,"MONTAGUE WASTEWATER TREATMENT FACILITY","MONTAGUE","FRANKLIN","MA","Major",42.5808,-72.57232,4952,4952,"SEWERAGE SYSTEMS",10802010602,"Russellville Brook-Connecticut River",28386.7,0,0,0,9.485983332,22.54711366,0.92275,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=MA0100137&sys=ICP"
"2866",2018,"ICIS","MA0100889",1.10007e+11,"WARE WASTEWATER TREATMENT PLANT","WARE","HAMPSHIRE","MA","Major",42.25194,-72.25514,4952,4952,"SEWERAGE SYSTEMS",10802040207,"Danforth Brook-Ware River",28330.63254,0,0,0,5.115416667,7.458333333,0.612416667,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=MA0100889&sys=ICP"
"2867",2018,"ICIS","MA0110264",1.10007e+11,"AUSTRALIS AQUACULTURE, LLC","MONTAGUE (TURNERS FALLS)","FRANKLIN","MA","Non-Major",42.59159,-72.5291,921,921,"FISH HATCHERIES AND PRESERVES",10802010503,"Dry Brook-Connecticut River",27087.13,0,0,0,80.86679008,109.6670204,0.109166667,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=MA0110264&sys=ICP"
"2868",2018,"ICIS","CT0100544",1.1001e+11,"MYSTIC WPCF","MYSTIC","NEW LONDON","CT","Non-Major",41.34984,-71.9654,4952,4952,"SEWERAGE SYSTEMS",11000030303,"Stony Brook-Frontal Fishers Island Sound",26418.23348,0,0,0,13.3175,40,0.678583333,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0100544&sys=ICP"
"2869",2018,"ICIS","MA0100919",1.10001e+11,"SPENCER WASTEWATER TREATMENT PLANT","SPENCER","WORCESTER","MA","Major",42.231774,-72.013348,4952,4952,"SEWERAGE SYSTEMS",10802040301,"Sevenmile River",26011.245,0,0,0,20.92378229,74.50493456,0.61,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=MA0100919&sys=ICP"
"2870",2018,"ICIS","VT0100919",1.10002e+11,"WINDSOR WASTEWATER TREATMENT FACILITY","WINDSOR","WINDSOR","VT","Major",43.47222,-72.38846,NA,NA,NA,10801060305,"Hubbard Brook-Connecticut River",25852.19206,0,0,0,34.06666667,86.6,0.254416667,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=VT0100919&sys=ICP"
"2871",2018,"ICIS","MA0101141",1.10002e+11,"CHARLTON WASTEWATER TREATMENT FACILITY","CHARLTON","WORCESTER","MA","Major",42.141435,-71.995382,4952,4952,"SEWERAGE SYSTEMS",11000010104,"Cady Brook-Quinebaug River",25673.39285,12.67378787,0,12.67378787,18.13843244,47.50860215,0.235166667,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=MA0101141&sys=ICP"
"2872",2018,"ICIS","CT0101001",1.10056e+11,"WILLIMANTIC WPCF","WILLIMANTIC","WINDHAM","CT","Major",41.71599,-72.19466,4952,4952,"SEWERAGE SYSTEMS",11000020206,"Sawmill Brook-Natchaug River",25519.51481,0,0,0,3.43,13.5,2.2375,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0101001&sys=ICP"
"2873",2018,"ICIS","NH0100145",1.10007e+11,"LANCASTER WASTEWATER TREATMENT FACILITY","LANCASTER","COOS","NH","Major",44.484948,-71.595363,4952,4952,"SEWERAGE SYSTEMS",10801010903,"Mink Brook-Connecticut River",21690.64,0,0,0,10.57783579,20.66477552,0.775833333,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=NH0100145&sys=ICP"
"2874",2018,"ICIS","CT0100579",1.1003e+11,"TORRINGTON WATER POLLUTION CONTROL FACILITY","TORRINGTON","LITCHFIELD","CT","Major",41.780542,-73.116477,4952,4952,"SEWERAGE SYSTEMS",11000051105,"Northfield Brook-Naugatuck River",21180.92559,0,0,0,0.933583333,6.88,6.711666667,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0100579&sys=ICP"
"2875",2018,"ICIS","MA0100099",1.1001e+11,"HADLEY WASTEWATER TREATMENT PLANT","HADLEY","HAMPSHIRE","MA","Non-Major",42.32859,-72.586487,4952,4952,"SEWERAGE SYSTEMS",10802010610,"Dry Brook-Connecticut River",20989.81709,0,0,0,5.515090966,11.98994186,0.416666667,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=MA0100099&sys=ICP"
"2876",2018,"ICIS","CT0101087",1.10056e+11,"STAMFORD WATER POLLUTION CONTROL FACILITY","STAMFORD","FAIRFIELD","CT","Major",41.046247,-73.52996,4952,4952,"SEWERAGE SYSTEMS",11000060404,"Fivemile River",20093.98287,0,0,0,0.344166667,1.5,17.45833333,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0101087&sys=ICP"
"2877",2018,"ICIS","CT0100455",1.10056e+11,"PLAINVILLE WPCF","PLAINVILLE","HARTFORD","CT","Major",41.68032,-72.86501,4952,4952,"SEWERAGE SYSTEMS",10802070404,"Pequabuck River",20011.44,4318.212475,0,4318.212475,3.0775,7.32,2.2895,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0100455&sys=ICP"
"2878",2018,"ICIS","MA0101567",1.10001e+11,"WARREN WASTEWATER TREATMENT PLANT","WARREN","WORCESTER","MA","Major",42.210084,-72.24737,4952,4952,"SEWERAGE SYSTEMS",10802040305,"Middle Quaboag River",19899.21,0,0,0,31.67660577,130.2473823,0.227166667,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=MA0101567&sys=ICP"
"2879",2018,"ICIS","CT0100935",1.10001e+11,"MONTVILLE WATER POLLUTION CONTROL FACILITY","MONTVILLE (UNCASVILLE)","NEW LONDON","CT","Major",41.43932,-72.10547,4952,4952,"SEWERAGE SYSTEMS",11000030202,"Stony Brook",18625.46487,0,0,0,3.396666667,9.02,1.84075,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0100935&sys=ICP"
"2880",2018,"ICIS","NY0165891",1.1001e+11,"PAWLING JOINT SEWER COMM WWTP","PAWLING","DUTCHESS","NY","Non-Major",41.573667,-73.594194,4952,4952,"SEWERAGE SYSTEMS",11000050505,"Swamp River",18289.23434,0,0,0,11.71833333,17.18,0.265416667,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=NY0165891&sys=ICP"
"2881",2018,"ICIS","MA0103152",1.10007e+11,"BARRE WASTEWATER TREATMENT FACILITY","BARRE","WORCESTER","MA","Non-Major",42.37624,-72.12048,4952,4952,"SEWERAGE SYSTEMS",10802040205,"Winimusset Brook-Ware River",18058.9,0,0,0,14.40675904,27.49618911,0.204583333,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=MA0103152&sys=ICP"
"2882",2018,"ICIS","MA0000469",1.10064e+11,"SEAMAN PAPER OF MASSACHUSETTS","TEMPLETON","WORCESTER","MA","Major",42.59574,-72.05228,2621,2621,"PAPER MILLS",10802020201,"Otter River",16753.4,0,0,0,7.238917146,18.4039392,0.777575,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=MA0000469&sys=ICP"
"2883",2018,"ICIS","NY0021342",1.10007e+11,"HUNTINGTON SEWER DISTRICT STP","HUNTINGTON","SUFFOLK","NY","Major",40.88122,-73.42209,4952,4952,"SEWERAGE SYSTEMS",20302010203,"Huntington Harbor-Lloyd Harbor",16740.4,0,0,0,2.857347144,5.169972152,1.914758333,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=NY0021342&sys=ICP"
"2884",2018,"ICIS","NH0100153",1.10001e+11,"LITTLETON WASTEWATER TREATMENT PLANT","LITTLETON","GRAFTON","NH","Major",44.30882,-71.79048,4952,4952,"SEWERAGE SYSTEMS",10801030403,"Baker Brook-Ammonoosuc River",16580.59047,0,0,0,3.213888889,8.333333333,0.635916667,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=NH0100153&sys=ICP"
"2885",2018,"ICIS","VT0101010",1.10002e+11,"HARTFORD WASTE WATER TREATMENT FACILITY","HARTFORD","WINDSOR","VT","Major",43.646444,-72.314662,NA,NA,NA,10801060302,"Lulls Brook-Connecticut River",16362.1244,0,0,0,7.217875114,13.15727894,0.752,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=VT0101010&sys=ICP"
"2886",2018,"ICIS","MA0100005",1.10007e+11,"ATHOL WASTEWATER TREATMENT FACILITY","ATHOL","WORCESTER","MA","Major",42.586234,-72.242982,4952,4952,"SEWERAGE SYSTEMS",10802020204,"Beaver Brook-Millers River",16054.205,0,0,0,4.960637114,14.22760389,1.096416667,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=MA0100005&sys=ICP"
"2887",2018,"ICIS","VT0100145",1.10009e+11,"LUDLOW WASTEWATER TREATMENT FACILITY","LUDLOW","WINDSOR","VT","Major",43.392349,-72.679281,NA,NA,NA,10801060502,"Branch Brook-Black River",15297.46593,0,0,0,11.96083333,17.53,0.416833333,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=VT0100145&sys=ICP"
"2888",2018,"ICIS","NY0021822",1.10002e+11,"OYSTER BAY WPCP","OYSTER BAY","NASSAU","NY","Major",40.878222,-73.526778,4952,4952,"SEWERAGE SYSTEMS",20302010201,"Mill Neck Creek-Oyster Bay Harbor",14965,0,0,0,0,0,NA,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=NY0021822&sys=ICP"
"2889",2018,"ICIS","MA0100862",1.10001e+11,"WINCHENDON WATER POLLUTION CONTROL FACILITY","WINCHENDON","WORCESTER","MA","Major",42.68367,-72.08202,4952,4952,"SEWERAGE SYSTEMS",10802020103,"Torbell Brook-Millers River",14766.73,0,0,0,8.218563594,13.93011439,0.583083333,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=MA0100862&sys=ICP"
"2890",2018,"ICIS","NH0100790",1.10002e+11,"KEENE WASTEWATER TREATMENT FACILITY","KEENE","CHESHIRE","NH","Major",42.89049,-72.27547,4952,4952,"SEWERAGE SYSTEMS",10802010303,"South Branch Ashuelot River",14555,0,0,0,1.414080875,7.007362079,3.384083333,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=NH0100790&sys=ICP"
"2891",2018,"ICIS","CT0101222",1.10007e+11,"WINSTED WPCF","WINSTED","LITCHFIELD","CT","Major",41.941792,-73.053825,4952,4952,"SEWERAGE SYSTEMS",10802070103,"Still River",14069.77152,0,0,0,2.488333333,7.8,1.759166667,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0101222&sys=ICP"
"2892",2018,"ICIS","MA0110043",1.10007e+11,"MCLAUGHLIN STATE TROUT HATCHERY","BELCHERTOWN","HAMPSHIRE","MA","Non-Major",42.267471,-72.338576,921,921,"FISH HATCHERIES AND PRESERVES",10802040106,"Quabbin Reservoir-Swift River",13402.2,1576.2,0,1576.2,1.879309039,2.031371685,6.9475,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=MA0110043&sys=ICP"
"2893",2018,"ICIS","CT0100145",1.10001e+11,"DANBURY WATER POLLUTION CONTROL FACILITY","DANBURY","FAIRFIELD","CT","Major",41.402711,-73.418112,4952,4952,"SEWERAGE SYSTEMS",11000050802,"Limekiln Brook-Still River",12836.37483,0,0,0,0.443333333,1.61,10.04166667,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0100145&sys=ICP"
"2894",2018,"ICIS","MA0100153",1.10001e+11,"LEE WASTEWATER TREATMENT FACILITY","LEE","BERKSHIRE","MA","Major",42.286286,-73.241279,4952,4952,"SEWERAGE SYSTEMS",11000050105,"Goose Pond Brook-Housatonic River",12829.58542,0,0,0,5.666666667,8.9,0.770833333,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=MA0100153&sys=ICP"
"2895",2018,"ICIS","MA0100340",1.10024e+11,"TEMPLETON WASTEWATER TREATMENT FACILITY","TEMPLETON (BALDWINVILLE)","WORCESTER","MA","Major",42.601436,-72.073756,4952,4952,"SEWERAGE SYSTEMS",10802020201,"Otter River",12771.03552,0,0,0,6.306563889,21.61505376,0.339333333,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=MA0100340&sys=ICP"
"2896",2018,"ICIS","CT0000434",1.10036e+11,"AHLSTROM NONWOVENS","WINDSOR LOCKS","HARTFORD","CT","Major",41.925376,-72.625924,2621,2621,"PAPER MILLS",10802050105,"Freshwater Brook-Connecticut River",12094.89071,0,0,0,1.0475,1.95,0.397894159,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0000434&sys=ICP"
"2897",2018,"ICIS","NH0100544",1.10002e+11,"SUNAPEE WASTEWATER TREATMENT FACILITY","SUNAPEE","SULLIVAN","NH","Major",43.379784,-72.113507,4952,4952,"SEWERAGE SYSTEMS",10801060405,"Long Pond Brook-Sugar River",11995.6,0,0,0,10.22019074,15.9655268,0.381866667,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=NH0100544&sys=ICP"
"2898",2018,"ICIS","NHG580315",1.10028e+11,"COLEBROOK WASTEWATER TREATMENT PLANT","COLEBROOK","COOS","NH","Non-Major",44.901096,-71.498637,NA,NA,NA,10801010305,"Willard Stream-Connecticut River",11384.1,0,0,0,10.49629205,19.98189195,0.253083333,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=NHG580315&sys=ICP"
"2899",2018,"ICIS","MAG580004",1.10007e+11,"SOUTH DEERFIELD WASTEWATER TREATMENT PLANT","DEERFIELD","FRANKLIN","MA","Non-Major",42.46829,-72.58914,NA,NA,NA,10802010602,"Russellville Brook-Connecticut River",10938.98182,0,0,0,9.331711252,23.07858472,0.370833333,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=MAG580004&sys=ICP"
"2900",2018,"ICIS","CT0003212",1.10033e+11,"KIMBERLY-CLARK TISSUE MILL","NEW MILFORD","LITCHFIELD","CT","Major",41.5567,-73.4102,2676,2676,"SANITARY PAPER PRODUCTS",11000050604,"Great Brook-Housatonic River",10741.8339,0,0,0,1.367539117,2.103522341,1.28625,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0003212&sys=ICP"
"2901",2018,"ICIS","VT0100285",1.10009e+11,"RANDOLPH","RANDOLPH","ORANGE","VT","Non-Major",43.92686,-72.65733,NA,NA,NA,10801050201,"Headwaters Third Branch White River",10353.92701,0,0,0,20.07583333,39.1,0.161416667,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=VT0100285&sys=ICP"
"2902",2018,"ICIS","CT0025305",1.1e+11,"UNIMETAL SURFACE FINISHING, LLC","THOMASTON","LITCHFIELD","CT","Major",41.66935,-73.07774,3471,3471,"PLATING AND POLISHING",11000051105,"Northfield Brook-Naugatuck River",10353.33495,422.6985,0,422.6985,46.57278092,68.23172081,0.040662208,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0025305&sys=ICP"
"2903",2018,"ICIS","MA0101290",1.1001e+11,"HATFIELD WASTEWATER TREATMENT FACILITY","HATFIELD","HAMPSHIRE","MA","Non-Major",42.394226,-72.592828,4952,4952,"SEWERAGE SYSTEMS",10802010602,"Russellville Brook-Connecticut River",9993.5,0,0,0,17.2587703,26.9992042,0.199083333,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=MA0101290&sys=ICP"
"2904",2018,"ICIS","NH0101052",1.1001e+11,"TROY WASTEWATER TREATMENT FACILITY","TROY","CHESHIRE","NH","Non-Major",42.835252,-72.178076,4952,4952,"SEWERAGE SYSTEMS",10802010303,"South Branch Ashuelot River",9927.02,0,0,0,17.49490958,37.17383034,0.091916667,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=NH0101052&sys=ICP"
"2905",2018,"ICIS","MA0101052",1.10023e+11,"ERVING WASTEWATER TREATMENT PLANT #2","ERVING","FRANKLIN","MA","Major",42.5975,-72.3879,4952,4952,"SEWERAGE SYSTEMS",10802020207,"Lyons Brook-Millers River",9826.036364,0,0,0,1.675134642,3.197668323,1.773333333,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=MA0101052&sys=ICP"
"2906",2018,"ICIS","CT0100447",1.1003e+11,"PLAINFIELD NORTH WATER POLLUTION CONTROL FACILITY","PLAINFIELD","WINDHAM","CT","Major",41.71937,-71.91721,4952,4952,"SEWERAGE SYSTEMS",11000010503,"Lower Moosup River",9354.5832,0,0,0,3.505,9.59,0.786916667,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0100447&sys=ICP"
"2907",2018,"ICIS","NHG580501",1.10028e+11,"BETHLEHEM VILLAGE WASTEWATER TREATMENT PLANT","BETHLEHEM","GRAFTON","NH","Non-Major",44.28789,-71.6821,NA,NA,NA,10801030403,"Baker Brook-Ammonoosuc River",9140.8,0,0,0,16.67960244,65.35579285,0.189,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=NHG580501&sys=ICP"
"2908",2018,"ICIS","MA0110035",1.10008e+11,"MCLAUGHLIN STATE FISH HATCHERY/SUNDERLAND","SUNDERLAND","FRANKLIN","MA","Non-Major",42.437028,-72.552917,921,921,"FISH HATCHERIES AND PRESERVES",10802010602,"Russellville Brook-Connecticut River",9117.245373,0,0,0,3.609139785,3.890322581,2.280833333,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=MA0110035&sys=ICP"
"2909",2018,"ICIS","NY0206644",1.1001e+11,"SUFFOLK CO SD#21 SUNY","STONY BROOK","SUFFOLK","NY","Major",40.924472,-73.121139,4952,4952,"SEWERAGE SYSTEMS",20302010304,"Mt Sinai Harbor-Port Jefferson Harbor",8784.308899,0,0,0,0.476388889,0.55,2.021166667,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=NY0206644&sys=ICP"
"2910",2018,"ICIS","NH0100510",1.1001e+11,"WHITEFIELD WASTEWATER TREATMENT FACILITY","WHITEFIELD","COOS","NH","Non-Major",44.376294,-71.622598,4952,4952,"SEWERAGE SYSTEMS",10801030101,"Bog Brook",8698.249893,0,0,0,26.05,38,0.119,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=NH0100510&sys=ICP"
"2911",2018,"ICIS","NY0020079",1.10002e+11,"GREENPORT POWER PLANT","GREENPORT","SUFFOLK","NY","Major",41.108361,-72.38575,4952,4952,"SEWERAGE SYSTEMS",20302010402,"Goldsmith Inlet-Mattituck Creek",8057.6,0,0,0,4.246424326,27.30856009,0.160291667,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=NY0020079&sys=ICP"
"2912",2018,"ICIS","CT0100081",1.10001e+11,"CHESIRE,WATER POLLUTION CONTROL FACILITY","CHESHIRE","NEW HAVEN","CT","Major",41.53378,-72.86655,4952,4952,"SEWERAGE SYSTEMS",11000040103,"Headwaters Quinnipiac River",8011.128219,0,0,0,0.852272727,6.5,2.6975,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0100081&sys=ICP"
"2913",2018,"ICIS","VT0100757",1.10011e+11,"WOODSTOCK WASTE TREATMENT PLANT","WOODSTOCK","WINDSOR","VT","Non-Major",43.6298,-72.50753,NA,NA,NA,10801060205,"Beaver Brook-Ottauquechee River",7887.036833,0,0,0,11.65833333,18,0.23075,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=VT0100757&sys=ICP"
"2914",2018,"ICIS","NH0100765",1.10007e+11,"CHARLESTOWN WASTEWATER TREATMENT PLANT","CHARLESTOWN","SULLIVAN","NH","Major",43.225795,-72.432518,4952,4952,"SEWERAGE SYSTEMS",10801060703,"Jabes Hackett Brook-Connecticut River",7871.9,0,0,0,7.818754213,14.67403007,0.308,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=NH0100765&sys=ICP"
"2915",2018,"ICIS","MA0001848",1.10011e+11,"ONYX SPECIALTY PAPERS INC - WILLOW MILL","LEE","BERKSHIRE","MA","Major",42.274705,-73.286202,2621,2621,"PAPER MILLS",11000050107,"Konkapot Brook-Housatonic River",7865.87,0,0,0,3.178681854,4.840973925,0.822374,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=MA0001848&sys=ICP"
"2916",2018,"ICIS","MAG580002",1.1001e+11,"SHELBURNE WASTEWATER TREATMENT FACILITY","SHELBURNE","FRANKLIN","MA","Non-Major",42.595262,-72.731942,NA,NA,NA,10802030502,"Bear River-Deerfield River",7766.6395,0,0,0,12.51939194,20.8679609,0.204083333,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=MAG580002&sys=ICP"
"2917",2018,"ICIS","NY0021750",1.10008e+11,"NATIONAL GRID - PORT JEFFERSON POWER STATION","PORT JEFFERSON","SUFFOLK","NY","Major",40.94969,-73.078431,4952,4952,"SEWERAGE SYSTEMS",20302010304,"Mt Sinai Harbor-Port Jefferson Harbor",7716,0,0,0,3.927737057,4.714188337,0.646666667,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=NY0021750&sys=ICP"
"2918",2018,"ICIS","VT0100595",1.10011e+11,"LYNDON WWTP","LYNDON","CALEDONIA","VT","Non-Major",44.525,-72.0167,NA,NA,NA,10801020302,"South Wheelock Branch-Passumpsic River",7701.112992,0,0,0,15.38333333,34.5,0.163083333,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=VT0100595&sys=ICP"
"2919",2018,"ICIS","MA0040207",1.10022e+11,"CHANG FARMS INC","DEERFIELD","FRANKLIN","MA","Non-Major",42.522248,-72.571247,182,182,"FOOD CROPS GROWN UNDER COVER",10802010602,"Russellville Brook-Connecticut River",7397.954418,0,0,0,4.30166093,12.22,0.204666667,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=MA0040207&sys=ICP"
"2920",2018,"ICIS","MA0100421",1.10002e+11,"STURBRIDGE WATER POLLUTION CONTROL FACILITY","STURBRIDGE","WORCESTER","MA","Major",42.104697,-72.088066,4952,4952,"SEWERAGE SYSTEMS",11000010103,"McKinstry Brook-Quinebaug River",7290.427716,0,0,0,5.253333333,13.21,0.456333333,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=MA0100421&sys=ICP"
"2921",2018,"ICIS","MA0101796",1.10007e+11,"LEICESTER WATER SUPPLY WWTF","LEICESTER","WORCESTER","MA","Non-Major",42.240643,-71.917223,4952,4952,"SEWERAGE SYSTEMS",11000010201,"Upper French River",6987.892,0,0,0,5.877562165,17.89851366,0.196,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=MA0101796&sys=ICP"
"2922",2018,"ICIS","NH0101392",1.10028e+11,"BETHLEHEM VILLAGE WASTEWATER TREATMENT PLANT","BETHLEHEM","GRAFTON","NH","Non-Major",44.28789,-71.6821,4952,4952,"SEWERAGE SYSTEMS",10801030403,"Baker Brook-Ammonoosuc River",6749.2,0,0,0,11.39342492,20.29586356,0.195666667,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=NH0101392&sys=ICP"
"2923",2018,"ICIS","CT0100404",1.10002e+11,"NORTH HAVEN WATER POLLUTION CONTROL FACILITY","NORTH HAVEN","NEW HAVEN","CT","Major",41.364329,-72.871671,4952,4952,"SEWERAGE SYSTEMS",11000040104,"Muddy River",6347.676869,0,0,0,0.55,1.4,3.619166667,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=CT0100404&sys=ICP"
"2924",2018,"ICIS","VT0000108",1.10009e+11,"PUTNEY PAPER COMPANY MILL & LAGOONS","PUTNEY","WINDHAM","VT","Non-Major",42.974631,-72.517117,NA,NA,NA,10801070504,"Sacketts Brook",6337.467786,0,0,0,17.07272727,24.6,0.121988333,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=VT0000108&sys=ICP"
"2925",2018,"ICIS","MA0100102",1.1001e+11,"HARDWICK WATER POLLUTION CONTROL FACILITY","GILBERTVILLE","WORCESTER","MA","Non-Major",42.300309,-72.214159,4952,4952,"SEWERAGE SYSTEMS",10802040207,"Danforth Brook-Ware River",6328.777999,0,0,0,23.0924637,105.8458738,0.131216667,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=MA0100102&sys=ICP"
"2926",2018,"ICIS","VT0100706",1.10011e+11,"WILMINGTON WWTP","WILMINGTON","WINDHAM","VT","Non-Major",42.86939,-72.88061,NA,NA,NA,10802030103,"North Branch Deerfield River",6264.623847,0,0,0,7.181158581,16.5,0.0889,NA,NA,"https://echo.epa.gov/detailed-facility-report?fid=VT0100706&sys=ICP"
